product_id,display_name,normalized_text_full,rx_otc_brand_norm,rx_otc_form_norm,rx_otc_strength_norm,rx_otc_pack_norm,rx_otc_manufacturer_norm,rx_otc_identity_text,rx_otc_identity_query,mnn_if_known,layer,query_kind,query_order,query_template_id,query,when_to_run,reason,stop_if,notes
26115,Амброксол таб. 30 мг №20 Вертекс,АМБРОКСОЛ ТАБЛ. 30МГ №20 ВЕРТЕКС | ВЕРТЕКС АО | ВЕРТЕКС АО,амброксол,таблетки,30 мг,N20,вертекс ао,амброксол таблетки 30 мг N20 вертекс ао,"""Амброксол"" ""таблетки"" ""30 мг""",Амброксол,Q1,grls_primary,1,q1_grls_site,"""Амброксол"" ""таблетки"" ""30 мг"" site:grls.rosminzdrav.ru",always_first,trade presentation is INN-like but still brand token of this SKU; add manufacturer only if many GRLS cards,tier_1_accepted,Do not start with MNN-only even though brand=INN. skip_strong_input_mnn had no RX evidence.
26115,Амброксол таб. 30 мг №20 Вертекс,АМБРОКСОЛ ТАБЛ. 30МГ №20 ВЕРТЕКС | ВЕРТЕКС АО | ВЕРТЕКС АО,амброксол,таблетки,30 мг,N20,вертекс ао,амброксол таблетки 30 мг N20 вертекс ао,"""Амброксол"" ""таблетки"" ""30 мг""",Амброксол,Q1,grls_primary,2,q1_grls_keyword,"""Амброксол"" ""таблетки"" ""30 мг"" ГРЛС",if_q1_1_empty_or_landing_only,keyword GRLS,tier_1_accepted,Landing-only is P3.
26115,Амброксол таб. 30 мг №20 Вертекс,АМБРОКСОЛ ТАБЛ. 30МГ №20 ВЕРТЕКС | ВЕРТЕКС АО | ВЕРТЕКС АО,амброксол,таблетки,30 мг,N20,вертекс ао,амброксол таблетки 30 мг N20 вертекс ао,"""Амброксол"" ""таблетки"" ""30 мг""",Амброксол,Q1,grls_primary,3,q1_grls_manufacturer,"""Амброксол"" ""Вертекс"" site:grls.rosminzdrav.ru",if_multiple_mahs,disambiguate Vertex vs other Ambroxol holders,tier_1_accepted,Manufacturer disambiguation expected for generic-named SKU.
26115,Амброксол таб. 30 мг №20 Вертекс,АМБРОКСОЛ ТАБЛ. 30МГ №20 ВЕРТЕКС | ВЕРТЕКС АО | ВЕРТЕКС АО,амброксол,таблетки,30 мг,N20,вертекс ао,амброксол таблетки 30 мг N20 вертекс ао,"""Амброксол"" ""таблетки"" ""30 мг""",Амброксол,Q1,grls_primary,4,q1_grls_brand_only,"""Амброксол"" site:grls.rosminzdrav.ru",if_previous_q1_empty,shortened last Q1; high near-generic risk,identity_c_unless_form_confirmed,Identity C/D if wrong form (syrup/solution) is retrieved.
26115,Амброксол таб. 30 мг №20 Вертекс,АМБРОКСОЛ ТАБЛ. 30МГ №20 ВЕРТЕКС | ВЕРТЕКС АО | ВЕРТЕКС АО,амброксол,таблетки,30 мг,N20,вертекс ао,амброксол таблетки 30 мг N20 вертекс ао,"""Амброксол"" ""таблетки"" ""30 мг""",Амброксол,Q2,official_instruction,5,q2_instruction_otpusk,"""Амброксол"" ""таблетки"" ""30 мг"" инструкция условия отпуска",if_q1_no_tier_1,official instruction P1,tier_1_accepted,Prefer Vertex instruction if multiple.
26115,Амброксол таб. 30 мг №20 Вертекс,АМБРОКСОЛ ТАБЛ. 30МГ №20 ВЕРТЕКС | ВЕРТЕКС АО | ВЕРТЕКС АО,амброксол,таблетки,30 мг,N20,вертекс ао,амброксол таблетки 30 мг N20 вертекс ао,"""Амброксол"" ""таблетки"" ""30 мг""",Амброксол,Q2,official_instruction,6,q2_po_receptu,"""Амброксол"" ""таблетки"" ""30 мг"" ""по рецепту""",if_q2_5_no_explicit_status,explicit RX phrasing,tier_1_accepted,Human hint otc; do not pre-assign.
26115,Амброксол таб. 30 мг №20 Вертекс,АМБРОКСОЛ ТАБЛ. 30МГ №20 ВЕРТЕКС | ВЕРТЕКС АО | ВЕРТЕКС АО,амброксол,таблетки,30 мг,N20,вертекс ао,амброксол таблетки 30 мг N20 вертекс ао,"""Амброксол"" ""таблетки"" ""30 мг""",Амброксол,Q2,official_instruction,7,q2_bez_recepta,"""Амброксол"" ""таблетки"" ""30 мг"" ""без рецепта""",if_q2_5_no_explicit_status,explicit OTC phrasing,tier_1_accepted,
26115,Амброксол таб. 30 мг №20 Вертекс,АМБРОКСОЛ ТАБЛ. 30МГ №20 ВЕРТЕКС | ВЕРТЕКС АО | ВЕРТЕКС АО,амброксол,таблетки,30 мг,N20,вертекс ао,амброксол таблетки 30 мг N20 вертекс ао,"""Амброксол"" ""таблетки"" ""30 мг""",Амброксол,Q2,official_instruction,8,q2_official_site,"""Амброксол"" ""таблетки"" ""30 мг"" ""Вертекс"" официальный сайт инструкция",if_budget_remaining_and_no_tier_1,MAH site + form/strength,tier_1_or_budget,Manufacturer added because generic name is ambiguous.
26115,Амброксол таб. 30 мг №20 Вертекс,АМБРОКСОЛ ТАБЛ. 30МГ №20 ВЕРТЕКС | ВЕРТЕКС АО | ВЕРТЕКС АО,амброксол,таблетки,30 мг,N20,вертекс ао,амброксол таблетки 30 мг N20 вертекс ао,"""Амброксол"" ""таблетки"" ""30 мг""",Амброксол,Q3,support_card,9,q3_rls,"""Амброксол"" ""таблетки"" ""30 мг"" site:rlsnet.ru",if_no_tier_1_and_budget,P2 only; reject molecule listing,never_accept_as_tier_1,RLS INN page = P3.
26115,Амброксол таб. 30 мг №20 Вертекс,АМБРОКСОЛ ТАБЛ. 30МГ №20 ВЕРТЕКС | ВЕРТЕКС АО | ВЕРТЕКС АО,амброксол,таблетки,30 мг,N20,вертекс ао,амброксол таблетки 30 мг N20 вертекс ао,"""Амброксол"" ""таблетки"" ""30 мг""",Амброксол,Q3,support_card,10,q3_vidal,"""Амброксол"" ""таблетки"" ""30 мг"" site:vidal.ru",if_no_tier_1_and_budget,P2 only,never_accept_as_tier_1,
2621,Фурацилин таб. 20 мг №20,ФУРАЦИЛИН ТАБЛ. Д/Р-РА Д/МЕСТН. И НАРУЖ. ПРИМ. 20МГ №20 ТАТХИМФАРМПРЕПАРАТЫ | ТАТХИМФАРМПРЕПАРАТЫ АО | ТАТХИМФАРМПРЕПАРАТЫ АО,фурацилин,таблетки_для_раствора,20 мг,N20,татхимфармпрепараты ао,фурацилин таблетки_для_раствора 20 мг N20 татхимфармпрепараты ао,"""Фурацилин"" ""таблетки"" ""20 мг""",Нитрофурал,Q1,grls_primary,1,q1_grls_site,"""Фурацилин"" ""таблетки"" ""20 мг"" site:grls.rosminzdrav.ru",always_first,brand+form+strength; MNN Нитрофурал must not be Q1,tier_1_accepted,Form is tablets for solution; mismatch if ointment/solution SKU is retrieved.
2621,Фурацилин таб. 20 мг №20,ФУРАЦИЛИН ТАБЛ. Д/Р-РА Д/МЕСТН. И НАРУЖ. ПРИМ. 20МГ №20 ТАТХИМФАРМПРЕПАРАТЫ | ТАТХИМФАРМПРЕПАРАТЫ АО | ТАТХИМФАРМПРЕПАРАТЫ АО,фурацилин,таблетки_для_раствора,20 мг,N20,татхимфармпрепараты ао,фурацилин таблетки_для_раствора 20 мг N20 татхимфармпрепараты ао,"""Фурацилин"" ""таблетки"" ""20 мг""",Нитрофурал,Q1,grls_primary,2,q1_grls_keyword,"""Фурацилин"" ""таблетки"" ""20 мг"" ГРЛС",if_q1_1_empty_or_landing_only,keyword GRLS,tier_1_accepted,reuse_existing_enrichment had no saved RC/raw.
2621,Фурацилин таб. 20 мг №20,ФУРАЦИЛИН ТАБЛ. Д/Р-РА Д/МЕСТН. И НАРУЖ. ПРИМ. 20МГ №20 ТАТХИМФАРМПРЕПАРАТЫ | ТАТХИМФАРМПРЕПАРАТЫ АО | ТАТХИМФАРМПРЕПАРАТЫ АО,фурацилин,таблетки_для_раствора,20 мг,N20,татхимфармпрепараты ао,фурацилин таблетки_для_раствора 20 мг N20 татхимфармпрепараты ао,"""Фурацилин"" ""таблетки"" ""20 мг""",Нитрофурал,Q1,grls_primary,3,q1_grls_manufacturer,"""Фурацилин"" ""Татхимфармпрепараты"" site:grls.rosminzdrav.ru",if_ambiguity_or_near_brand,MAH disambiguation,tier_1_accepted,
2621,Фурацилин таб. 20 мг №20,ФУРАЦИЛИН ТАБЛ. Д/Р-РА Д/МЕСТН. И НАРУЖ. ПРИМ. 20МГ №20 ТАТХИМФАРМПРЕПАРАТЫ | ТАТХИМФАРМПРЕПАРАТЫ АО | ТАТХИМФАРМПРЕПАРАТЫ АО,фурацилин,таблетки_для_раствора,20 мг,N20,татхимфармпрепараты ао,фурацилин таблетки_для_раствора 20 мг N20 татхимфармпрепараты ао,"""Фурацилин"" ""таблетки"" ""20 мг""",Нитрофурал,Q1,grls_primary,4,q1_grls_brand_only,"""Фурацилин"" site:grls.rosminzdrav.ru",if_previous_q1_empty,shortened Q1,identity_c_unless_form_confirmed,Reject other forms (раствор/мазь) as form_mismatch.
2621,Фурацилин таб. 20 мг №20,ФУРАЦИЛИН ТАБЛ. Д/Р-РА Д/МЕСТН. И НАРУЖ. ПРИМ. 20МГ №20 ТАТХИМФАРМПРЕПАРАТЫ | ТАТХИМФАРМПРЕПАРАТЫ АО | ТАТХИМФАРМПРЕПАРАТЫ АО,фурацилин,таблетки_для_раствора,20 мг,N20,татхимфармпрепараты ао,фурацилин таблетки_для_раствора 20 мг N20 татхимфармпрепараты ао,"""Фурацилин"" ""таблетки"" ""20 мг""",Нитрофурал,Q2,official_instruction,5,q2_instruction_otpusk,"""Фурацилин"" ""таблетки"" ""20 мг"" инструкция условия отпуска",if_q1_no_tier_1,P1 instruction,tier_1_accepted,
2621,Фурацилин таб. 20 мг №20,ФУРАЦИЛИН ТАБЛ. Д/Р-РА Д/МЕСТН. И НАРУЖ. ПРИМ. 20МГ №20 ТАТХИМФАРМПРЕПАРАТЫ | ТАТХИМФАРМПРЕПАРАТЫ АО | ТАТХИМФАРМПРЕПАРАТЫ АО,фурацилин,таблетки_для_раствора,20 мг,N20,татхимфармпрепараты ао,фурацилин таблетки_для_раствора 20 мг N20 татхимфармпрепараты ао,"""Фурацилин"" ""таблетки"" ""20 мг""",Нитрофурал,Q2,official_instruction,6,q2_po_receptu,"""Фурацилин"" ""таблетки"" ""20 мг"" ""по рецепту""",if_q2_5_no_explicit_status,explicit RX,tier_1_accepted,
2621,Фурацилин таб. 20 мг №20,ФУРАЦИЛИН ТАБЛ. Д/Р-РА Д/МЕСТН. И НАРУЖ. ПРИМ. 20МГ №20 ТАТХИМФАРМПРЕПАРАТЫ | ТАТХИМФАРМПРЕПАРАТЫ АО | ТАТХИМФАРМПРЕПАРАТЫ АО,фурацилин,таблетки_для_раствора,20 мг,N20,татхимфармпрепараты ао,фурацилин таблетки_для_раствора 20 мг N20 татхимфармпрепараты ао,"""Фурацилин"" ""таблетки"" ""20 мг""",Нитрофурал,Q2,official_instruction,7,q2_bez_recepta,"""Фурацилин"" ""таблетки"" ""20 мг"" ""без рецепта""",if_q2_5_no_explicit_status,explicit OTC,tier_1_accepted,Human hint otc.
2621,Фурацилин таб. 20 мг №20,ФУРАЦИЛИН ТАБЛ. Д/Р-РА Д/МЕСТН. И НАРУЖ. ПРИМ. 20МГ №20 ТАТХИМФАРМПРЕПАРАТЫ | ТАТХИМФАРМПРЕПАРАТЫ АО | ТАТХИМФАРМПРЕПАРАТЫ АО,фурацилин,таблетки_для_раствора,20 мг,N20,татхимфармпрепараты ао,фурацилин таблетки_для_раствора 20 мг N20 татхимфармпрепараты ао,"""Фурацилин"" ""таблетки"" ""20 мг""",Нитрофурал,Q2,official_instruction,8,q2_official_site,"""Фурацилин"" ""таблетки"" ""20 мг"" официальный сайт инструкция",if_budget_remaining_and_no_tier_1,MAH instruction,tier_1_or_budget,
2621,Фурацилин таб. 20 мг №20,ФУРАЦИЛИН ТАБЛ. Д/Р-РА Д/МЕСТН. И НАРУЖ. ПРИМ. 20МГ №20 ТАТХИМФАРМПРЕПАРАТЫ | ТАТХИМФАРМПРЕПАРАТЫ АО | ТАТХИМФАРМПРЕПАРАТЫ АО,фурацилин,таблетки_для_раствора,20 мг,N20,татхимфармпрепараты ао,фурацилин таблетки_для_раствора 20 мг N20 татхимфармпрепараты ао,"""Фурацилин"" ""таблетки"" ""20 мг""",Нитрофурал,Q3,support_card,9,q3_rls,"""Фурацилин"" ""таблетки"" ""20 мг"" site:rlsnet.ru",if_no_tier_1_and_budget,P2,never_accept_as_tier_1,Do not accept Нитрофурал molecule page.
2621,Фурацилин таб. 20 мг №20,ФУРАЦИЛИН ТАБЛ. Д/Р-РА Д/МЕСТН. И НАРУЖ. ПРИМ. 20МГ №20 ТАТХИМФАРМПРЕПАРАТЫ | ТАТХИМФАРМПРЕПАРАТЫ АО | ТАТХИМФАРМПРЕПАРАТЫ АО,фурацилин,таблетки_для_раствора,20 мг,N20,татхимфармпрепараты ао,фурацилин таблетки_для_раствора 20 мг N20 татхимфармпрепараты ао,"""Фурацилин"" ""таблетки"" ""20 мг""",Нитрофурал,Q3,support_card,10,q3_vidal,"""Фурацилин"" ""таблетки"" ""20 мг"" site:vidal.ru",if_no_tier_1_and_budget,P2,never_accept_as_tier_1,
18377,Йод раствор 5% 25 мл,ЙОД Р-Р Д/НАРУЖ. ПРИМ. СПИРТ. 5% ФЛ. 25МЛ ГИППОКРАТ | ГИППОКРАТ | ГИППОКРАТ,йод,раствор,5%,25 мл,гиппократ,йод раствор 5% 25 мл гиппократ,"""Йод"" ""раствор"" ""5%""",Йод,Q1,grls_primary,1,q1_grls_site,"""Йод"" ""раствор"" ""5%"" site:grls.rosminzdrav.ru",always_first,brand+form+strength; 25 мл is pack not Q1 default,tier_1_accepted,Very generic brand token; manufacturer/pack likely needed. reuse path had no RC.
18377,Йод раствор 5% 25 мл,ЙОД Р-Р Д/НАРУЖ. ПРИМ. СПИРТ. 5% ФЛ. 25МЛ ГИППОКРАТ | ГИППОКРАТ | ГИППОКРАТ,йод,раствор,5%,25 мл,гиппократ,йод раствор 5% 25 мл гиппократ,"""Йод"" ""раствор"" ""5%""",Йод,Q1,grls_primary,2,q1_grls_keyword,"""Йод"" ""раствор"" ""5%"" ГРЛС",if_q1_1_empty_or_landing_only,keyword GRLS,tier_1_accepted,Reject non-alcohol / non-5% iodine SKUs.
18377,Йод раствор 5% 25 мл,ЙОД Р-Р Д/НАРУЖ. ПРИМ. СПИРТ. 5% ФЛ. 25МЛ ГИППОКРАТ | ГИППОКРАТ | ГИППОКРАТ,йод,раствор,5%,25 мл,гиппократ,йод раствор 5% 25 мл гиппократ,"""Йод"" ""раствор"" ""5%""",Йод,Q1,grls_primary,3,q1_grls_manufacturer,"""Йод"" ""Гиппократ"" site:grls.rosminzdrav.ru",if_ambiguity_or_near_brand,MAH disambiguation required for generic name Йод,tier_1_accepted,Expected disambiguation use-case.
18377,Йод раствор 5% 25 мл,ЙОД Р-Р Д/НАРУЖ. ПРИМ. СПИРТ. 5% ФЛ. 25МЛ ГИППОКРАТ | ГИППОКРАТ | ГИППОКРАТ,йод,раствор,5%,25 мл,гиппократ,йод раствор 5% 25 мл гиппократ,"""Йод"" ""раствор"" ""5%""",Йод,Q1,grls_primary,4,q1_grls_brand_only,"""Йод"" site:grls.rosminzdrav.ru",if_previous_q1_empty,shortened; high mismatch risk,identity_c_unless_form_confirmed,Do not accept tablets/capsules/other iodine products.
18377,Йод раствор 5% 25 мл,ЙОД Р-Р Д/НАРУЖ. ПРИМ. СПИРТ. 5% ФЛ. 25МЛ ГИППОКРАТ | ГИППОКРАТ | ГИППОКРАТ,йод,раствор,5%,25 мл,гиппократ,йод раствор 5% 25 мл гиппократ,"""Йод"" ""раствор"" ""5%""",Йод,Q2,official_instruction,5,q2_instruction_otpusk,"""Йод"" ""раствор"" ""5%"" инструкция условия отпуска",if_q1_no_tier_1,P1 instruction,tier_1_accepted,May add Гиппократ if Q1 showed multiple.
18377,Йод раствор 5% 25 мл,ЙОД Р-Р Д/НАРУЖ. ПРИМ. СПИРТ. 5% ФЛ. 25МЛ ГИППОКРАТ | ГИППОКРАТ | ГИППОКРАТ,йод,раствор,5%,25 мл,гиппократ,йод раствор 5% 25 мл гиппократ,"""Йод"" ""раствор"" ""5%""",Йод,Q2,official_instruction,6,q2_po_receptu,"""Йод"" ""раствор"" ""5%"" ""по рецепту""",if_q2_5_no_explicit_status,explicit RX,tier_1_accepted,
18377,Йод раствор 5% 25 мл,ЙОД Р-Р Д/НАРУЖ. ПРИМ. СПИРТ. 5% ФЛ. 25МЛ ГИППОКРАТ | ГИППОКРАТ | ГИППОКРАТ,йод,раствор,5%,25 мл,гиппократ,йод раствор 5% 25 мл гиппократ,"""Йод"" ""раствор"" ""5%""",Йод,Q2,official_instruction,7,q2_bez_recepta,"""Йод"" ""раствор"" ""5%"" ""без рецепта""",if_q2_5_no_explicit_status,explicit OTC,tier_1_accepted,Human hint otc.
18377,Йод раствор 5% 25 мл,ЙОД Р-Р Д/НАРУЖ. ПРИМ. СПИРТ. 5% ФЛ. 25МЛ ГИППОКРАТ | ГИППОКРАТ | ГИППОКРАТ,йод,раствор,5%,25 мл,гиппократ,йод раствор 5% 25 мл гиппократ,"""Йод"" ""раствор"" ""5%""",Йод,Q2,official_instruction,8,q2_official_site,"""Йод"" ""раствор"" ""5%"" ""Гиппократ"" официальный сайт инструкция",if_budget_remaining_and_no_tier_1,MAH + pack 25 мл only if still ambiguous,tier_1_or_budget,Pack used as last disambiguator not default Q1.
18377,Йод раствор 5% 25 мл,ЙОД Р-Р Д/НАРУЖ. ПРИМ. СПИРТ. 5% ФЛ. 25МЛ ГИППОКРАТ | ГИППОКРАТ | ГИППОКРАТ,йод,раствор,5%,25 мл,гиппократ,йод раствор 5% 25 мл гиппократ,"""Йод"" ""раствор"" ""5%""",Йод,Q3,support_card,9,q3_rls,"""Йод"" ""раствор"" ""5%"" site:rlsnet.ru",if_no_tier_1_and_budget,P2,never_accept_as_tier_1,
18377,Йод раствор 5% 25 мл,ЙОД Р-Р Д/НАРУЖ. ПРИМ. СПИРТ. 5% ФЛ. 25МЛ ГИППОКРАТ | ГИППОКРАТ | ГИППОКРАТ,йод,раствор,5%,25 мл,гиппократ,йод раствор 5% 25 мл гиппократ,"""Йод"" ""раствор"" ""5%""",Йод,Q3,support_card,10,q3_vidal,"""Йод"" ""раствор"" ""5%"" site:vidal.ru",if_no_tier_1_and_budget,P2,never_accept_as_tier_1,
19198,Зверобоя трава 50 г Фитофарм,ЗВЕРОБОЯ ТРАВА 50Г ФИТОФАРМ | ФИТОФАРМ ООО | ФИТОФАРМ ООО,зверобоя трава,трава,,50 г,фитофарм ооо,зверобоя трава 50 г фитофарм ооо,"""Зверобоя трава"" ""50 г""",,Q1,grls_primary,1,q1_grls_site,"""Зверобоя трава"" ""50 г"" site:grls.rosminzdrav.ru",always_first,herbal drug SKU; 50 г is pack/weight because no mg strength,tier_1_accepted,NOT in M2 13 exclusions (keep_drug). Eligible for RX/OTC retrieval. No MNN-only query.
19198,Зверобоя трава 50 г Фитофарм,ЗВЕРОБОЯ ТРАВА 50Г ФИТОФАРМ | ФИТОФАРМ ООО | ФИТОФАРМ ООО,зверобоя трава,трава,,50 г,фитофарм ооо,зверобоя трава 50 г фитофарм ооо,"""Зверобоя трава"" ""50 г""",,Q1,grls_primary,2,q1_grls_keyword,"""Зверобоя трава"" ГРЛС",if_q1_1_empty_or_landing_only,keyword GRLS; pack dropped as shortening,tier_1_accepted,ok_partial MNN pass must not be reused as RX proof.
19198,Зверобоя трава 50 г Фитофарм,ЗВЕРОБОЯ ТРАВА 50Г ФИТОФАРМ | ФИТОФАРМ ООО | ФИТОФАРМ ООО,зверобоя трава,трава,,50 г,фитофарм ооо,зверобоя трава 50 г фитофарм ооо,"""Зверобоя трава"" ""50 г""",,Q1,grls_primary,3,q1_grls_manufacturer,"""Зверобоя трава"" ""Фитофарм"" site:grls.rosminzdrav.ru",if_ambiguity_or_near_brand,MAH disambiguation vs other Hypericum packs,tier_1_accepted,Near-brand: other manufacturers / filter-packs.
19198,Зверобоя трава 50 г Фитофарм,ЗВЕРОБОЯ ТРАВА 50Г ФИТОФАРМ | ФИТОФАРМ ООО | ФИТОФАРМ ООО,зверобоя трава,трава,,50 г,фитофарм ооо,зверобоя трава 50 г фитофарм ооо,"""Зверобоя трава"" ""50 г""",,Q1,grls_primary,4,q1_grls_brand_only,"""Зверобоя трава"" site:grls.rosminzdrav.ru",if_previous_q1_empty,shortened Q1,identity_c_unless_mfr_or_pack_confirmed,Filter-pack / other MAH = near-brand D if used as proof.
19198,Зверобоя трава 50 г Фитофарм,ЗВЕРОБОЯ ТРАВА 50Г ФИТОФАРМ | ФИТОФАРМ ООО | ФИТОФАРМ ООО,зверобоя трава,трава,,50 г,фитофарм ооо,зверобоя трава 50 г фитофарм ооо,"""Зверобоя трава"" ""50 г""",,Q2,official_instruction,5,q2_instruction_otpusk,"""Зверобоя трава"" ""Фитофарм"" инструкция условия отпуска",if_q1_no_tier_1,P1 instruction with MAH because no numeric strength,tier_1_accepted,
