product_id,hard_reason,normalized_text,catalog_mnn,qwen_search_mnn,qwen_vs_catalog_status,searx_mnn,searx_parse_kind,searx_elapsed_ms,searx_ok,searx_retry_mnn,searx_retry_ok,hard_note
18152,incomplete_combo,КАМИСТАД ГЕЛЬ Д/МЕСТН. ПРИМ. 20МГ/Г+185МГ/Г ТУБА 10Г | ШТАДА | ШТАДА,Лидокаин,лидокаин + экстракт ромашки,conflict,Лидокаин + Ромашки аптечной цветки,multi_set_invalid_json,5323,True,,,Камистад: только Лидокаин vs +ромашка
8048,multi_component_hard,РИНЗА КИДС ПОР. Д/Р-РА Д/ПРИЕМА ВНУТРЬ МАЛИНА ПАК-САШЕ ПО 3Г №10 | ЮНИК ФАРМАСЬЮТИКАЛ ЛАБОРАТОРИЗ (ОТДЕЛЕНИЕ ФИРМЫ ДЖ.Б.КЕМИКАЛС ЭНД ФАРМАСЬЮТИКАЛС ЛТД) | ЮНИК ФАРМАСЬЮТИКАЛ ЛАБОРАТОРИЗ (ОТДЕЛЕНИЕ ФИРМЫ ДЖ.Б.КЕМИКАЛС ЭНД ФАРМАСЬЮТИКАЛС ЛТД),"Парацетамол, Аскорбиновая кислота, Фенирамин",Paracetamol + Pheniramine + Ascorbic acid,conflict,Парацетамол + Фенирамин + Аскорбиновая кислота,multi_set_invalid_json,6170,True,,,Ринза Кидс: multi-INN + EN/RU
9514,herbal_multi,ПИНОСОЛ СПРЕЙ НАЗ. ФЛ. 10МЛ | ФАРМАК ПАО | ФАРМАК ПАО,"Мяты Перечной Масло, Тимол, Эвкалиптовое Масло, Сосны Обыкновенной Масло, Гвайязулен",масло сосны горной + масло мяты перечной + масло эвкалиптовое + тимол + альфа-токоферола ацетат,conflict,Масло сосны горной + Масло мяты перечной + Масло эвкалипта + Альфа-токоферола ацетат + Тимол,multi_set_invalid_json (retry),8397,True,Масло сосны горной + Масло мяты перечной + Масло эвкалипта + Альфа-токоферола ацетат + Тимол,True,Пиносол: сложный масляный состав
2249,brand_vs_extract,ХЛОРОФИЛЛИПТ ТАБЛ. Д/РАССАС. 25МГ №20 ВИФИТЕХ | ВИФИТЕХ | ВИФИТЕХ,Эвкалипта листьев экстракт,хлорофиллипт,conflict,Эвкалипта листьев экстракт,string,5449,True,,,Хлорофиллипт vs экстракт эвкалипта
10183,exotic_plant,"ПАНАВИР Р-Р ДЛЯ В/В ВВЕД. 0,04МГ/МЛ АМП. 5МЛ №2 | ЭЛЛАРА ООО | ЭЛЛАРА ООО",Полисахариды побегов Solanum tuberosum,картофеля побегов сумма полисахаридов,conflict,,empty,22091,False,,False,Панавир: полисахариды Solanum
4271,catalog_empty_brand,"ТУДЖЕО СОЛО СТАР Р-Р ДЛЯ П/К ВВЕД. 300ЕД/МЛ КАРТРИДЖ В ШПРИЦ-РУЧКЕ 1,5МЛ №5 | САНОФИ-АВЕНТИС ДОЙЧЛАНД ГМБХ/САНОФИ-АВЕНТИС ВОСТОК ЗАО | САНОФИ-АВЕНТИС ДОЙЧЛАНД ГМБХ/САНОФИ-АВЕНТИС ВОСТОК ЗАО",,инсулин гларгин,qwen_only,,empty,20495,False,,False,"Туджео: пустой каталог, бренд→МНН"
1800,homeopathy,ЦИННАБСИН ТАБЛ. Д/РАССАС. ГОМЕОП. №100 | ДОЙЧЕ ХОМЕОПАТИ-УНИОН ДХУ | ДОЙЧЕ ХОМЕОПАТИ-УНИОН ДХУ,,,both_empty,,empty,23118,False,,True,"Циннабсин: гомеопатия, both_empty"
7283,homeopathy,САНДРА ТАБЛ. П/ЯЗЫЧН. ГОМЕОП. 250МГ №30 | ВИЛАР ФАРМЦЕНТР | ВИЛАР ФАРМЦЕНТР,,,both_empty,,empty,24394,False,,False,Сандра: гомеопатия
9334,plant_syrup,ПОДОРОЖНИКА СИРОП ФЛ. 100МЛ ВИФИТЕХ | ВИФИТЕХ | ВИФИТЕХ,,,both_empty,,no_json,26127,True,,True,Подорожника сироп: both_empty
11504,catalog_only_combo,НОВЕМА НАЙТ ТАБЛ. П/ПЛЕН/ОБ. 25МГ+220МГ №10 | ФАРМСТАНДАРТ-ЛЕКСРЕДСТВА ОАО | ФАРМСТАНДАРТ-ЛЕКСРЕДСТВА ОАО,"Дифенгидрамин, Напроксен",,catalog_only,,empty,20795,False,,False,"Новема Найт: combo, qwen not_found"
